entityID	wikidataID	label
16832	Q34125	Tetum
16833	Q42362	Maranhão
16834	Q7049771	Noongar
16835	Q587151	British invasions of the River Plate
16836	Q197736	Rajendra Prasad
16837	Q35904	Ndasa
16838	Q9226132	Nati a Nižnij Novgorod
16839	Q49663	Balzers
16840	Q233169	Beni Department
16841	Q43421	Richmond
16842	Q8660	Karachi
16843	Q316901	Edi Rama
16844	Q1411712	Iran
16845	Q7069239	Vanuatu
16846	Q2429648	Pogolo
16847	Q2225692	fourth-level administrative division in Indonesia
16848	Q3065432	Hunde
16849	Q330800	Agsu District
16850	Q32382354	Похороненные в Ливии
16851	Q154002	Melekeok
16852	Q6733343	Maharashtra Legislative Assembly
16853	Q2970678	château de Seraing
16854	Q2037988	Reykjavík South
16855	Q1274220	Jens Christian Christensen
16856	Q7646993	Suruí
16857	Q4866152	Basa-Kontagora language
16858	Q209853	Ångermanland
16859	Q29173	Kouffo Department
16860	Q7534244	Ske language
16861	Q264766	Theresa May
16862	Q44405	theocracy
16863	Q12953483	Swiss-French Sign Language
16864	Q2736980	Apalaí
16865	Q463242	Bumthang District
16866	Q7216151	Deaths in Tunisia
16867	Q56753	Duruwa
16868	Q2741444	history of Delhi
16869	Q71174667	siège de Naples
16870	Q5899251	History of American Samoa
16871	Q8391534	Duchy of the Archipelago
16872	Q12953022	Eastern Parbate Kham
16873	Q3500794	Greater Poland Province
16874	Q82670	Fiesole
16875	Q1061082	Raška District
16876	Q854323	Punjabi people
16877	Q6366665	Kapin
16878	Q1061510	Egyptians
16879	Q110171	Ryanggang Province
16880	Q6902205	Poland
16881	Q1055287	Sani
16882	Q2628116	Boykivske Raion
16883	Q7130806	Serbia
16884	Q1996835	international recognition of Abkhazia and South Ossetia
16885	Q7948	Kamchatka Krai
16886	Q1247	Caribbean Sea
16887	Q163832	flag of Serbia
16888	Q13179133	אאוסטריה
16889	Q876308	Southern Province
16890	Q3041711	Dusun Malang
16891	Q174187	Rivne Oblast
16892	Q6799727	Mbole
16893	Q2723419	Capital District
16894	Q3241674	Anse Royale
16895	Q1080177	geography of Trinidad and Tobago
16896	Q7463293	Kelahiran Bahrain
16897	Q865534	Sennar
16898	Q14330736	Births in Northern Ireland
16899	Q1370482	President of Cuba
16900	Q3303233	Kolašin Municipality
16901	Q4502755	Хэйлунцзян
16902	Q76060	Tyumensky District
16903	Q12953596	Unde Kaili
16904	Q1114938	Buyende District
16905	Q12056887	Státní znak České a Slovenské Federativní Republiky
16906	Q40656	.ua
16907	Q7148260	Twenty-ninth Dynasty of Egypt
16908	Q710356	Mudan Incident of 1871
16909	Q2093214	Finnish Kalo language
16910	Q13281	Sonsorolese
16911	Q27776	Adyghe
16912	Q4482688	feudal monarchy
16913	Q2329591	Magistral Palace
16914	Q179665	Urmia
16915	Q506010	Stellingwarfs
16916	Q3507928	Aranadan
16917	Q80051	Ağrı Province
16918	Q6878112	WikiProject Ireland
16919	Q2810	Bryansk Oblast
16920	Q205104	Puno
16921	Q3444203	Nangalami language
16922	Q3913767	Warndarang language
16923	Q9231909	Kayan Busang language
16924	Q325038	Vasili Kuznetsov
16925	Q3980494	Modenese thaler
16926	Q159860	Vaalserberg
16927	Q3514510	Talise
16928	Q56760	Manda
16929	Q6362363	Kang language
16930	Q15296155	Iris nigricans
16931	Q2331560	Kangri
16932	Q10997740	Kimbu
16933	Q715830	Jemo Island
16934	Q56610	Panare language
16935	Q9673908	Prūsijos kunigaikštystė
16936	Q217500	Rupiah Banda
16937	Q7644818	Supreme Constitutional Court of Syria
16938	Q84057934	Maps of Kazakhstan
16939	Q2988323	Sokna language
16940	Q3281534	modern history
16941	Q2616640	Zanzibari rupee
16942	Q44758	Corrientes
16943	Q1231625	Romanesco
16944	Q5285033	Dhirari language
16945	Q8346700	cultural heritage site in Russia
16946	Q6587068	Lovech Province
16947	Q4439251	Stalinska Okruha
16948	Q766501	Duchy of Mantua
16949	Q508014	French Sudan
16950	Q36342	Shabo language
16951	Q3236886	Letemboi
16952	Q3502234	Northern Khmer
16953	Q715805	Upper West Region
16954	Q7463296	Births in Belgium
16955	Q105472	Macaronesia
16956	Q1720966	Kadish Luz
16957	Q14616297	Trinidad and Tobago
16958	Q9254987	Schaumburg-Lippe
16959	Q699036	United Nations Truce Supervision Organization
16960	Q5220979	Dano
16961	Q6349119	Kakabai
16962	Q12952910	Poumei Naga
16963	Q33410	Haryanvi
16964	Q627508	Hoverla
16965	Q3813392	Odual
16966	Q2012430	Smolyan Province
16967	Q12604231	신라의 관직
16968	Q20832	Wailaki
16969	Q3346841	Ruše Municipality
16970	Q1456320	Tanzania
16971	Q36388	Nubi
16972	Q3501785	Vincentian Creole
16973	Q8328798	Burials in Tanzania
16974	Q3980493	Hanoverian thaler
16975	Q5082	West Sulawesi
16976	Q676492	Thao
16977	Q541468	West Coast Region
16978	Q2038	François Mitterrand
16979	Q3492099	Jabal Bil Ays
16980	Q7112754	outline of the Czech Republic
16981	Q123213	złoty
16982	Q556450	history of North Macedonia
16983	Q3252795	hospitaller order
16984	Q943661	Muhammad VIII al-Amin
16985	Q8372560	First Republic of Armenia
16986	Q104231	Stockholm County
16987	Q185442	Laghman
16988	Q4919322	Biyanda-Buli language
16989	Q157789	Frederick I of Denmark
16990	Q1229906	Kaberamaido District
16991	Q3111818	Gamilaraay
16992	Q1074275	Chinese folk religion
16993	Q40738	Bursa
16994	Q153627	Achterhooks
16995	Q35579	Kuwaa
16996	Q7015086	Umayyad Caliphate
16997	Q10800073	Nguyen Xuan Phuc
16998	Q25681638	Islöön
16999	Q25028478	Kingdom of Upatissa Nuwara
17000	Q188785	Central District
17001	Q235709	Ouargla Province
17002	Q31917158	Jaca
17003	Q243322	Gujranwala
17004	Q10976047	Andhra Pradesh
17005	Q3408516	Me'en
17006	Q3438755	Koenoem
17007	Q46959	Tunisian Revolution
17008	Q12953645	Wadiyara language
17009	Q33850	Norman
17010	Q729978	Mediolanum
17011	Q1773900	geography of New Zealand
17012	Q31884272	Personnalité du comté de Savoie
17013	Q214064	Aleppo Governorate
17014	Q16622612	Province of Ifni (Spain)
17015	Q544118	Šumadija District
17016	Q504406	Fort Nassau
17017	Q1783374	Gremi
17018	Q11128329	Kokola
17019	Q200119	Ujjain
17020	Q373532	Michail Stasinopoulos
17021	Q2991765	culture of Latvia
17022	Q19253	Lake Peipus
17023	Q12953730	Jamiltepec Mixtec
17024	Q7675784	Tai Loi
17025	Q133009	Gro Harlem Brundtland
17026	Q721445	Zarqa Governorate
17027	Q36693	Bình Định
17028	Q11131151	永兴军路
17029	Q43653	Apollo 11
17030	Q3321131	Airoran
17031	Q35291	Epie
17032	Q10382660	Tiradentes Day
17033	Q9688789	Décès à Nauru
17034	Q25433	Low German
17035	Q8458170	Films shot in Nicaragua
17036	Q10837059	Wiman Joseon
17037	Q10780973	WikiProject Ukraine
17038	Q84029147	Maps of Slovakia
17039	Q7048122	Nokuku
17040	Q23306258	Republic of New Granada
17041	Q203607	guilder
17042	Q25691100	Andaman ani Nicobar
17043	Q17254237	Lotharii Regnum
17044	Q8504727	Han (state)
17045	Q913564	Tribe of Judah
17046	Q34936	Bangi
17047	Q2585930	Mount Khalatsa
17048	Q8705212	Satavahana dynasty
17049	Q194098	Khovd Province
17050	Q1395427	Piet Retief, Mpumalanga
17051	Q35319	Duma
17052	Q3509628	Eket language
17053	Q8607431	Maps of Northern Ireland
17054	Q4413	Alpha Condé
17055	Q1526538	Reykjavík North
17056	Q10815254	Albania
17057	Q917397	Ig Municipality
17058	Q6998869	Nete language
17059	Q212751	Algirdas Brazauskas
17060	Q26830017	state in the Holy Roman Empire
17061	Q56438	Cahuilla
17062	Q234916	Cesar Department
17063	Q10719289	Wariyangga
17064	Q1232136	Jebel ech Chambi
17065	Q207531	Coat of arms of Namibia
17066	Q8253844	San Marino
17067	Q33317	Cocama
17068	Q43102	.sr
17069	Q10952771	Bangladesh
17070	Q3501903	Ethiopian Sign Language
17071	Q2398472	Soumeylou Boubèye Maïga
17072	Q43824	.tw
17073	Q109103	Coat of arms of Burundi
17074	Q11252539	Abipón language
17075	Q2841479	West Ambae
17076	Q156187	Frederick V of Denmark
17077	Q6963443	Nanga Dogon
17078	Q14615755	Ghana
17079	Q1135616	Dang district
17080	Q35643	Fa’ language
17081	Q1768199	Great Russian Encyclopedia
17082	Q232043	Constantine Province
17083	Q4886561	Ben Tey Dogon
17084	Q47571	Lorca
17085	Q5193533	culture of Belize
17086	Q15910028	福建承宣布政使司
17087	Q2114101	Mawson Peak
17088	Q17601	Ghardaïa Province
17089	Q10511230	Guyani
17090	Q11129517	Mayeka
17091	Q7112424	outline of Rajasthan
17092	Q921668	stater
17093	Q1704302	Naskapi
17094	Q849863	Forged from the Love of Liberty
17095	Q15910	Radovljica Municipality
17096	Q33426	Hulaulá
17097	Q1257799	Ovimbundu
17098	Q16116629	Russia Buriat
17099	Q1143457	Croatian National Bank
17100	Q28169747	Mancherial district
17101	Q2361131	Dagda Municipality
17102	Q13154149	Highland Totonac
17103	Q9541263	Kingdom of Imereti
17104	Q55910	Jerzy Buzek
17105	Q3507888	Andarum
17106	Q28478447	Sultan of Oman
17107	Q956957	Vele di Scampia
17108	Q2746	Ryazan
17109	Q5054638	Causeway Coast and Glens
17110	Q84068701	Maps of Meghalaya
17111	Q221708	Fatshe leno la rona
17112	Q1052585	Cederberg Local Municipality
17113	Q12473476	Tae’ language
17114	Q3033554	Bugan
17115	Q1356927	Ninian Stephen
17116	Q12837	Iberian Peninsula
17117	Q8365387	Deaths in Botswana
17118	Q171810	Alanya
17119	Q14616261	Senegal
17120	Q1191408	Anthem of the Karelo-Finnish Soviet Socialist Republic
17121	Q8328654	Burials in Italy
17122	Q728131	Stadio Olimpico
17123	Q48362	Mahayana
17124	Q890879	Long Island
17125	Q276567	Zhelyu Zhelev
17126	Q6135512	Sumpa
17127	Q14194500	Liangmai Naga
17128	Q380757	Surin
17129	Q6444619	Kuni
17130	Q35041	William McKinley
17131	Q5069932	Champapuri
17132	Q8704902	Sarukhanids
17133	Q7213584	Maya civilization
17134	Q6334317	Deaths in Northern Ireland
17135	Q6488084	Lapaguía Zapotec
17136	Q56744	Senhaja language
17137	Q328115	Siliana Governorate
17138	Q4850086	Balarama Varma
17139	Q15041211	Prime Minister of the State of Palestine
17140	Q470125	American studies
17141	Q3513542	Tawoyan
17142	Q2012081	Edward Jancarz Stadium
17143	Q7312239	Remun
17144	Q871083	Tahoua Region
17145	Q210551	Viceroyalty of the Río de la Plata
17146	Q12629039	Churahi
17147	Q27561	Caribbean Netherlands
17148	Q11185210	118
17149	Q856719	Gedo
17150	Q14112	Corsica
17151	Q1378945	Chinese yuan
17152	Q60864903	République irlandaise
17153	Q25648798	102
17154	Q5314004	Dumun
17155	Q13583746	Comox
17156	Q8478770	People from the Kingdom of Sardinia
17157	Q534528	Oshana Region
17158	Q3513637	Western Persian
17159	Q56503	Libyan Arabic
17160	Q240468	Syrian dolar
17161	Q14615808	Jamaica
17162	Q36126	Komi
17163	Q845709	Haut-Sassandra
17164	Q475207	Klaipėda County
17165	Q84074028	Maps of Asir
17166	Q27231	East Asia
17167	Q11732491	Nabak
17168	Q34989	Bangala
17169	Q14595180	Cambodia
17170	Q7238246	Maharashtra
17171	Q854900	Bharuch district
17172	Q9094104	People from Republika Srpska
17173	Q30691634	Taifa of Valencia
17174	Q35486	Humburi Senni language
17175	Q35590	Humono language
17176	Q1776220	Prime Minister of North Macedonia
17177	Q847718	Mwaro Province
17178	Q8793289	Principality of Samos
17179	Q56508194	Jalandhar division
17180	Q3473230	Saqqa
17181	Q115473	Hazaras
17182	Q812	Florida
17183	Q46400	Suceava
17184	Q6994968	Kenyan people
17185	Q18012885	Films shot in Saudi Arabia
17186	Q3912777	Ikpeshi
17187	Q550083	flag of Biafra
17188	Q372144	Musandam Governorate
17189	Q313539	Beji Caid Essebsi
17190	Q253224	Armistice of Compiègne
17191	Q63111184	Abdel Fattah al-Burhan
17192	Q924309	St. Francisville
17193	Q230223	Arauca Department
17194	Q4381726	Prime Minister of Malawi
17195	Q328738	Ijuw District
17196	Q3007376	culture of El Salvador
17197	Q56687	Koyo language (Sudan)
17198	Q22828356	蒙古國
17199	Q2498455	Bryachislav of Polotsk
17200	Q626062	Södermanland
17201	Q32713215	Karesi Beyliği
17202	Q6432598	Korowai
17203	Q497363	Tweants
17204	Q15341	Guntur district
17205	Q1048331	Prizren District
17206	Q78538	Viktor Klima
17207	Q19572305	Jogi language
17208	Q27394	Southern Africa
17209	Q35435	Hanunó'o language
17210	Q84057270	Maps of Latvia
17211	Q712828	Upper East Region
17212	Q3914423	Nyima language
17213	Q78994	Napoleonic Wars
17214	Q7522716	Films shot in Belgium
17215	Q30277414	Nörweegen
17216	Q33698	Livonian
17217	Q1456051	Singapore
17218	Q16931419	Siege of Delhi (1804)
17219	Q2857892	Gallong
17220	Q384	Skopje
17221	Q34730	Agotime language
17222	Q609094	Morón de la Frontera
17223	Q835980	Canton of Redange
17224	Q208526	New Taiwan dollar
17225	Q1063608	history of Wales
17226	Q134874	flag of Bolivia
17227	Q954913	geography of Kosovo
17228	Q7103984	Manchukuo
17229	Q35297	Efutop
17230	Q18384454	King of France
17231	Q7482557	Deaths in South Korea
17232	Q48654204	Sultan's palace of Zinder
17233	Q3121063	Tapieté
17234	Q45813	Huns
17235	Q32924	Bahnar
17236	Q56761	Angami language
17237	Q7237250	Films shot in Argentina
17238	Q35452	Bislama
17239	Q2360337	Tifariti
17240	Q3260104	Lou
17241	Q187830	history of Austria
17242	Q24719195	Autonomous Republic of Northern Epirus
17243	Q9064407	North Vietnam
17244	Q961507	Constitution of Poland
17245	Q2460755	history of Sweden (800–1521)
17246	Q5003401	Buyu
17247	Q8810	Granada
17248	Q2591251	Ngurmbur
17249	Q374152	Seimas
17250	Q56564	Hunzib
17251	Q17442675	Republic of Florence
17252	Q7810697	Tlahuitoltepec Mixe
17253	Q6400366	Turkmenistan people
17254	Q30643956	Kingdom of Cappadocia
17255	Q235854	Coat of arms of the Central African Republic
17256	Q503905	Oyo State
17257	Q1751432	Plautdietsch
17258	Q109079	Kaesong
17259	Q194338	São Carlos
17260	Q580061	geography of Mexico
17261	Q16115012	Jungle Inga
17262	Q12953892	Northern Subanen
17263	Q11254503	WikiProject Armenia
17264	Q1151572	Eastern India
17265	Q934126	Pamplemousses District
17266	Q17355773	Padmanabha Acharya
17267	Q36587	Nghệ An
17268	Q3914025	Fyam
17269	Q3913311	Beng
17270	Q6349417	Kaki Ae
17271	Q7121294	Pa'O language
17272	Q252772	Eichstätt
17273	Q355610	Mohammed Nadir Shah
17274	Q35491	Inga Kichwa
17275	Q483236	Nowruz
17276	Q318693	Collective Security Treaty Organisation
17277	Q19771	G20
17278	Q8574277	Kingdom of Sophene
17279	Q165459	Satu Mare County
17280	Q15831607	Bo-Ung
17281	Q2329625	Austrian krone
17282	Q3446682	Caolan language
17283	Q10105595	Taifa of Dénia
17284	Q25559704	Pokangá
17285	Q8299881	Bihar
17286	Q7443295	Second Federal Republic of Mexico
17287	Q36869	Bình Thuận
17288	Q12953756	Isthmus-Mecayapan Nahuatl
17289	Q183416	Windward Islands
17290	Q4947229	Boselewa
17291	Q18753301	Southern Kalinga
17292	Q493620	Articles of Confederation
17293	Q382144	Kalasin
17294	Q7771127	Pohnpei State
17295	Q13214	Zapotec languages
17296	Q1904	Ontario
17297	Q28745318	Niue Highest Point
17298	Q19588569	WikiProject Wales
17299	Q18678265	Occitania
17300	Q3345347	Novagraaf
17301	Q6501000	Chang'an
17302	Q183530	Ghana cedi
17303	Q185336	Zugdidi
17304	Q2416315	Prime Minister of Kazakhstan
17305	Q1971319	Pic la Selle
17306	Q8458198	Films shot in Saint Lucia
17307	Q7482581	Deaths in Mozambique
17308	Q10218395	Films shot in Florence
17309	Q175	São Paulo (state)
17310	Q17313631	German Empire
17311	Q8747882	Sint Maarten people
17312	Q3441097	Saliba language
17313	Q9672362	People of the British Empire
17314	Q35074	Cerma
17315	Q587252	buffer state
17316	Q9229570	Bote-Majhi
17317	Q947911	Christian Albrecht Bluhme
17318	Q506658	Ajloun Governorate
17319	Q5908756	Wichí Lhamtés Nocten
17320	Q35663	Qimant
17321	Q14445146	Jordan topics
17322	Q599448	Chimbu Province
17323	Q7294362	Rapting
17324	Q47467314	Kingdom of Ait Abbas
17325	Q55299	County Laois
17326	Q2160435	Nahavaq language
17327	Q31872185	Comté de Gérone
17328	Q7960241	Waioli
17329	Q13553573	Carolingian period
17330	Q16559	Austin
17331	Q11732444	Menya
17332	Q55927	Jan Olszewski
17333	Q2235	Veliky Novgorod
17334	Q10869423	东京路
17335	Q60222350	hispano-roman people
17336	Q10322106	Ukrainian Sign Language
17337	Q183314	Khyber Pakhtunkhwa
17338	Q3434113	Ljubljana City Municipality
17339	Q25691113	उत्तरांचल
17340	Q165090	Chambéry
17341	Q7069	00
17342	Q9481231	Duchy of Savoy
17343	Q327274	Swabian German
17344	Q251600	Unification of Saudi Arabia
17345	Q27115782	Orisa
17346	Q3504097	Miskito Coast Creole
17347	Q154998	Christian III of Denmark
17348	Q8035812	World Heritage Memory Net
17349	Q7521878	Films shot in Cambodia
17350	Q184183	Second Balkan War
17351	Q330843	Goranboy District
17352	Q34799	Akum
17353	Q1083662	Tetradrachm
17354	Q1816866	Rajpipla
17355	Q6387179	Kemtuik
17356	Q4701931	Akukem
17357	Q2494	Benedict XVI
17358	Q150325	Western Province
17359	Q188328	history of Azerbaijan
17360	Q211945	Yule
17361	Q8391530	Duchy of Swabia
17362	Q6884436	Djibouti
17363	Q239755	Province of Ljubljana
17364	Q2669181	Kunza
17365	Q8050229	Births in Ghana
17366	Q10996986	outline of Egypt
17367	Q1412	Finnish
17368	Q3182567	Yagua
17369	Q12952742	Southern Lorung
17370	Q7511898	Sigal
17371	Q6016022	Independence Day
17372	Q783742	Pico Duarte
17373	Q1047	Jawaharlal Nehru
17374	Q188072	flag of Tonga
17375	Q84120938	Maps of Alania
17376	Q2308329	Mirzapur division
17377	Q13335256	Naissance dans le duché de Parme et de Plaisance
17378	Q2309262	Zululand District Municipality
17379	Q42701	.vu
17380	Q2734623	geography of the Marshall Islands
17381	Q36264959	Munda
17382	Q14468380	Parliament of Kenya
17383	Q137525	Kuman language
17384	Q56511	Pele-Ata language
17385	Q8082378	People born in Curaçao
17386	Q9246551	Mustang (regno)
17387	Q16596	Río Negro Department
17388	Q3915207	Tai Daeng
17389	Q7310	nazism
17390	Q2702334	Mangrove Cay
17391	Q601491	Mohamed Amin Didi
17392	Q3337158	Nauna
17393	Q36377	Kutin language
17394	Q8573191	Khanate of Sibir
17395	Q1023082	Yanqi Hui Autonomous County
17396	Q6827993	Micha language
17397	Q47006398	President of Niger
17398	Q12473347	Asilulu
17399	Q182378	Putrajaya
17400	Q13260	Colorado River Numic language
17401	Q8458043	Films shot in Bhutan
17402	Q20497550	Регентски съвет на Царство България 1944-1946 година
17403	Q1047895	Grand Bassa County
17404	Q1151567	West India
17405	Q29169251	Travancore-Cochin
17406	Q3142337	Parliament of Algeria
17407	Q11732531	Nomane
17408	Q2297724	Ankara Province
17409	Q1975746	Fernandina Beach
17410	Q1209169	War in Abkhazia
17411	Q2335539	AS/NZS 3112
17412	Q556712	Aksel V. Johannesen
17413	Q12627559	Banao Itneg
17414	Q373548	president of Bolivia
17415	Q84074725	Maps of Chandigarh
17416	Q1070388	National Bank of Ukraine
17417	Q15399	Warangal District
17418	Q2620299	Independence Hall
17419	Q582781	Independent Albania
17420	Q873634	Thuringia
17421	Q8052927	Yessan language
17422	Q38684	Bay of Bengal
17423	Q742694	Gold Coast ackey
17424	Q34442	road
17425	Q829043	Salvadoran colón
17426	Q35028	Bulu language
17427	Q527748	Koror
17428	Q184928	Russian Revolution of 1905
17429	Q36299	Oruma
17430	Q12952814	Masaaba
17431	Q11732248	Isebe
17432	Q755116	Guairá Department
